name,phone,website,tipo_site,status
Sorrir Plus,(21) 99737-4500,,sem site,
Clinica Dra Thaina Monteiro,(21) 97196-7676,http://instagram.com/dra.thainamonteiro,agregador/social,200
Dra Juliana Faisca Odontologia,(21) 3731-2581,,sem site,
Odonto Care Prime,(21) 99590-2484,,sem site,
CEO - Centro de Especialidades Odontologicas de Itaipuacu,(21) 96750-3883,,sem site,
Sorria Consultorio Odontologico Marica,(21) 98757-9032,,sem site,
Odonto Happier,(21) 97399-4526,,sem site,
Dentistas Inoa - Dra. Cristiana Barros & Dra. Aline Cavalcante,(21) 2636-0385,https://lp.resultadosdigitaispro.com.br/dentistas-inoa-marica,site próprio,200
Dra. Vanessa Lourenco de Mello,(21) 4139-4967,,sem site,
Dr. Victor Hugo e Dra Analice,(21) 2637-8060,,sem site,
Dra. Carla Venancio Dentista,(21) 98104-1333,,sem site,
FLB Odontologia - Dr Fabiano Labarba,(21) 3631-4445,http://www.flbodontologia.com.br/,site próprio,200
Clinica Integrada Metamorfose,(21) 99667-5794,,sem site,
Consultorio Odontologico Dra. Tatiana Santos,(21) 97182-5166,,sem site,
Espaco Sorrir,(21) 2637-2336,,sem site,
Clinica Sonho e Riso,(21) 99334-1133,https://bit.ly/sonhoerisoig,agregador/social,200
Buzzo Leal Odontologia | Bucomaxilofacial em Itaipuacu,(21) 97462-2315,http://www.instagram.com/rose_buzzo,agregador/social,200
Harmonizacao Facial e Odontologia Dr Carlos e Equipe - Urgencias e Implantes Dentarios,(21) 3631-4981,,sem site,
Personal Dentes,(21) 2637-2249,,sem site,
Volte a sorrir,(21) 99730-8899,,sem site,
Dra. Rayane Marques,(21) 96437-1398,https://www.qualitymed.org/,site próprio,200
Consultorio Dra Roberta Antunes,(21) 97508-2458,,sem site,
Dr conrado lopes,(21) 99528-9151,https://wa.me/qr/FUTOO6NJKL3TI1,agregador/social,200
Amar Odontologia Humanizada,(21) 97228-6286,,sem site,
M&F Odontologia,,,sem site,
Rio Concept Odontologia,(21) 98204-4726,http://instagram.com/rio_concept_odontologia,agregador/social,200
Dr. Fillipi Barbiere,(21) 96437-1398,https://www.qualitymed.org/,site próprio,200
consultorio odontologico Dr. Thiago Luigi e Dra. Polyane Lins,(21) 99061-8753,,sem site,
Inoa Consutorio Odontologico ( Dr. Paulo Andre Rocha do Nascimento),(21) 97018-6646,,sem site,
Consultorio Dra. Bruna Pinho,(21) 99850-6958,,sem site,
"Borges, Alberto L M",(21) 2637-8927,,sem site,
Dr. Marcio FOS,(66) 99711-3687,,sem site,
Dr. Rafael Rodrigues - Odontologia Integrada,(21) 98008-1813,https://drrafaelrodrigues.meudoutor.com/,site próprio,200
New Odontologia,(21) 97375-5578,http://newodontologia.com.br/,site próprio,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Dra. Lorenna Gomes | Harmonizacao Facial em Itaipuacu e Icarai,(21) 97014-3587,https://www.instagram.com/dralorennabgomes/,agregador/social,200
Kik OdontoKids,(21) 99547-0776,,sem site,
America Uniclinica & Cardiologia Dr Fabiano Ferreira,(21) 97925-0844,https://americauniclinica.com.br/,site próprio,200
Dentistas Itaipuacu,(21) 99061-8753,https://instagram.com/dentistasitaipuacuoficial?igshid=NzZhOTFlYzFmZQ==,agregador/social,200
OdontoKlin - Clinica Odontologica,(21) 2637-1157,,sem site,
Cartao de Todos Marica,(21) 3094-2424,"https://api.whatsapp.com/send?phone=5521996661197&text=Ol%C3%A1,%20vim%20pelo%20Google%20Meu%20Neg%C3%B3cio,%20e%20gostaria%20de...",agregador/social,200
Consultorio Dr. Orlando Rafael Chianelli Junior,(21) 2637-1222,,sem site,
Itaipuacu Praia Shopping,,,sem site,
Consultorio Dentario Rogerio e Simone Menezes,(21) 2637-3670,,sem site,
Ortodontista Itaipuacu Dra. Monica Ponce de Paiva,(21) 97379-3178,https://www.instagram.com/dentistaitaipuacu_ortodontia/,agregador/social,200
Dr. Richard - Implantes Dentarios,(21) 3731-1803,,sem site,
Protese dentaria Jayme Vale,(21) 99735-3379,,sem site,
Doutora Liege Curvelo Frossard,(21) 2637-4298,,sem site,
Sao Goncalo RJ,,,sem site,
Sorrisoacu Clinica Odontologica e Estetica,(21) 96831-1124,https://instagram.com/sorrisoacu?igshid=YmMyMTA2M2Y=,agregador/social,200
Clinica Integrada Dr Alberto Costa,(21) 99343-1289,https://www.instagram.com/dralbertoodonto/,agregador/social,200
Dr Bruno Jose,,,sem site,
Clinica Odontologica em Itaipuacu e a Odontoacu,(21) 3732-1177,,sem site,
MCS Laboratorio de Protese Dentaria,(21) 99867-6205,,sem site,
CONSULTORIO,,,sem site,
Dra Juliane Madeira,(21) 97416-8585,https://api.whatsapp.com/send/?phone=5521974168585&text&type=phone_number&app_absent=0,agregador/social,200
Dentista Ortodontia,2637-4947,,sem site,
"Dr. Jouberth Torres, Cirurgiao Buco-maxilo-facial",(21) 97723-6016,http://www.jouberthbucomaxilo.com/,site próprio,405
Consultorio Odontologico Marta Rosenberg,(21) 97227-4284,https://www.facebook.com/profile.php?id=100023570334218,agregador/social,200
ADL Odontologia Dr. Antonio Itaipuacu,(21) 4139-2762,,sem site,
Cob Consultorio Odontologico,,,sem site,
Liz Consultorio Dentario,,,sem site,
Dra Caroline Soares de Figueiredo,,,sem site,
Consultorio Dr Renato Abood,(21) 2636-5300,,sem site,
Construindo Sorrisos -Harmonizacao Orofacial Dr. Fernando Cesar P. Costa,(21) 99912-8679,,sem site,
Inova Odontologia Especializada,(21) 97166-9888,https://wa.link/qsu66t,site próprio,401
Odonto Family,,,sem site,
Dentista Alessandra Marinho,(21) 98277-8549,,sem site,
Orali,(51) 99150-1551,https://orali.com.br/,site próprio,406
Schestatsky Odontologia,(51) 99937-3769,http://www.schestatskyodontologia.com.br/,site próprio,200
Odonto Familia,(51) 99172-6645,https://odontofamilia.meudoutor.com/,site próprio,200
Sabre Odonto,(51) 99193-7322,https://www.sabreodonto.com.br/dentista-porto-alegre/,site próprio,403
Sorridents Porto Alegre Clinica Odontologica / Dentista,(51) 3340-5959,https://sorridentsportoalegre.com.br/,site próprio,406
Dentista Porto Alegre | Clinica Dental Center,(51) 3225-1122,http://www.dentistaportoalegre.com.br/,site próprio,200
QualiDente,(51) 3347-1239,https://qualidente.com.br/,site próprio,200
Pronto Socorro Dentario - Clinica Odontologica 24 Horas,(51) 3225-6499,http://www.psdentario.com.br/,site próprio,500
Dentista Legal,(51) 3013-6655,http://www.dentistalegal.com.br/,site próprio,200
Clinica Odontologica - Oral Infinity,(51) 3273-3836,https://oralinfinity.com.br/,site próprio,406
Da Vinci Odontologia,(51) 3026-0416,http://www.davinciodontologia.com.br/,site próprio,200
Dental Arte,(51) 3779-7998,http://www.dentalarteclinicas.com.br/,site próprio,200
Plural Odontologia,(51) 3361-3027,http://pluralodontologia.com/,site próprio,200
WK*R ODONTOLOGIA | Dentista Porto Alegre | Lente de Contato Dental / Implante Dentario / Invisalign / Zona Norte Porto Alegre,(51) 98664-8451,http://www.wkrodontologia.com.br/,site próprio,200
OdontoDez - Dentista e Implante Porto Alegre,(51) 3344-1759,https://www.odontodez.com.br/,site próprio,200
ORALCLINIC RS,(51) 3377-4074,http://oralclinicrs.com.br/,site próprio,406
OralSense,(51) 3022-3632,https://www.oralsense.com.br/,site próprio,200
Clinica Odontologica | Rede Odonto Porto Alegre,(51) 2312-3912,https://www.redeodonto.com.br/rede-odonto-porto-alegre,site próprio,404
Dra. Desiree Terra Lazaroto - Dentista - Ortodontista,(51) 99985-9232,https://www.instagram.com/desireetlazaroto,agregador/social,200
Clinica Bela Vista Odontologia,(51) 3212-6339,http://www.belavistaodonto.com.br/,site próprio,406
Premier Clinica Odontologica,(51) 3059-5001,https://www.premierclinicaodontologica.com.br/,site próprio,200
Dra. Jessica Soares | Bruxismo | DTM | Facetas | Clareamento | Restauracao | Revisao | Periodontia | DENTISTA PORTO ALEGRE,(51) 98435-0875,https://www.doctoralia.com.br/jessica-b-soares/dentista/porto-alegre,site próprio,200
Clinica Odontologica Fessil,(51) 99966-1460,,sem site,
Dra. Marilia Loureiro | Implantes e Proteses Dentarias,(51) 3388-8635,https://dramarilialoureiro.com.br/,site próprio,200
Benquer Odontologia | Dentista Auxiliadora Porto Alegre,(51) 99943-4126,https://benquerodontologia.com.br/,site próprio,406
Clinica Kok Odontologia Especializada,(51) 3060-9007,http://www.clinicakok.com.br/,site próprio,200
Dr. Rafael Pocztaruk I Implante em Porto Alegre I Dentista,(51) 99950-7741,https://www.doutorrafael.com.br/,site próprio,200
Clinica do Dente,(51) 99239-2272,http://www.clinicadodente.com.br/,site próprio,200
Odonto Excellence Porto Alegre Passo d'Areia - Dentista,(51) 98231-8793,https://franquiaodontoexcellence.com.br/unidades/odonto-excellence-porto-alegre/,site próprio,200
Abile Odontologia,(51) 99579-1978,https://abileodontologia.com.br/,site próprio,200
Branco Odontologia,(51) 3061-0091,http://www.brancoodontologia.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.brancoodontologia.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0040BF0>: Failed to resolve 'www.brancoodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))"
Vitah Odontologia Especializada Ltda,(51) 3328-4007,http://vitahodontologia.com/,site próprio,200
Oral Unic,(51) 3207-6600,https://www.oralunic.com.br/porto-alegre-rs,site próprio,200
Labbro Clinica Odontologica (LabbroKids),(51) 3517-4592,http://www.labbro.com.br/,site próprio,200
Dali Odontologia,(51) 3737-3803,https://daliodontologia.com.br/,site próprio,406
"Dr. Matheus da Silveira Neu, Dentista",(51) 99501-8774,https://www.doctoralia.com.br/matheus-da-silveira-neu/dentista/porto-alegre?utm_source=google&utm_medium=gmb&utm_campaign=708528&utm_content=website,site próprio,200
Clinica Koelsch,(51) 99805-4598,,sem site,
Mira Odontologia Porto Alegre,(51) 99950-4038,,sem site,
Sorrir Bem Clinica Odontologica,(51) 3242-0060,https://lp.clinicasorrirbem.com.br/sorrirbem/,site próprio,404
"Dr. Vicente Piccoli Ortodontia e Odontologia do Sono, Invisalign Porto Alegre - Aparelho Ronco e Apneia do Sono",(51) 99606-8383,http://www.vicentepiccoli.com.br/,site próprio,200
Dra. Vanessa Z. Kieckow - Dentista em Porto Alegre,(55) 99978-6156,https://vanessazkieckow.wixsite.com/vanessa,site próprio,200
"Toresan Odontologia: implante dentario, ortodontia, clareamento dental, lente de contato dental, periodontia, endodontia",(51) 3334-1729,https://toresan-odontologia-implante.localo.site/?utm_source=google_profile&utm_campaign=localo&utm_medium=mainlink,site próprio,200
Integrar Odontologia,(51) 98304-9880,https://integrarpoa.com.br/,site próprio,200
Odontologia Integrada RS,(51) 99214-9690,http://www.oirs.com.br/,site próprio,200
Dra. Vanessa Freitas,(51) 99717-3229,,sem site,
Dr. Ricardo Dallegrave | Cirurgiao Dentista,(51) 3015-7115,https://dallegraveodontologia.com.br/,site próprio,200
Blanche Odontologia,(51) 3414-7008,https://blancheodontologia.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Centro Odontologico R8,(51) 3398-0444,http://www.centroodontologicor8.com.br/,site próprio,200
Sandraclin Odontologia,(51) 3334-1977,http://www.sandraclin.com.br/,site próprio,200
Ortho Essence Odontologia | Ortodontia em Porto Alegre,(51) 3086-0679,http://www.orthoessence.com.br/,site próprio,200
RARO ODONTOLOGIA,(51) 3381-2196,https://www.facebook.com/raroodontologia,agregador/social,200
Dentista Dra. Aline Kolling,(51) 99610-1217,,sem site,
"Dr. Lucas Martins - Dentista em Porto Alegre, RS | Implantes Dentarios, Proteses, Facetas de Resina, Harmonizacao Facial",(51) 98570-8190,https://www.instagram.com/lucasnmart_/,agregador/social,200
Consultorio Dr. Felipe Giacomet - Provence Odontologia (antigamente),(51) 99345-8379,http://www.felipegiacomet.com.br/,site próprio,200
Dr. Marcelo Dornelles,(51) 99357-2189,,sem site,
Clinica de Ortodontia Dra. Luciane Closs - Invisalign Doctor,(51) 3337-3379,https://lucianecloss.com.br/,site próprio,200
Pronto Clinica Dentaria | Dentista Centro de Porto Alegre,(51) 3224-5707,https://meulink.com.vc/pronto-clinica-dentaria/,site próprio,200
Dra. Marcela Bastiani | Aparelho Dentario | Implante Dentario,(51) 99316-0362,http://www.marcelabastiani.com.br/,site próprio,200
 Nhuch Odontologia Especializada | Dentista em Porto Alegre,(51) 3372-4088,https://nhuchodontologia.com.br/lp-nhuch/,site próprio,"ERRO: HTTPSConnectionPool(host='nhuchodontologia.com.br', port=443): Max retries exceeded with url: /lp-nhuch/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF54230>: Failed to resolve 'nhuchodontologia.com.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica HB Odontologia,(51) 3391-5053,http://www.clinicahb.com.br/,site próprio,200
Clinica FMS Odontologia | Dentistas em Porto Alegre | Implantes | Ortodontia | Rio Branco,(51) 99137-5444,https://www.fmsodontologia.com/,site próprio,200
Dra. Karine Squeff - Odontologista/Dentista em Porto Alegre (Invisalign),(51) 3332-7953,https://www.instagram.com/karinesqueff/,agregador/social,200
Consultorio Odontologico Dra. Leticia Hirsch,(51) 99406-4224,https://www.draleticiahirsch.com.br/,site próprio,200
Dra. Patricia Oliboni de Bairros,(51) 99208-4931,,sem site,
Stern Tovo Odontologia - Dra Aline Stern - Ortodontia e Ortopedia Facial - Menino Deus,(51) 3233-6305,https://sterntovoodontologia.com.br/,site próprio,200
Dra Arielle Salvi - Dentista Bom Fim,(51) 98080-1020,,sem site,
Odonto X,(51) 3387-3090,https://www.instagram.com/odontox/,agregador/social,200
consultorio odontologico dra. cristiane leopoldo,(51) 3348-2209,,sem site,
Dental Arte Clinicas Odontologicas - Cristovao,(51) 3377-2773,https://lp.alramarketing.com.br/dental-arte-cristovao/,site próprio,200
Clinica do Dente,(51) 3367-5867,,sem site,
Dr Rafael Cidade | Dentista | Porto Alegre,(51) 99661-5640,http://bio.site/dr.rafaelcidade,agregador/social,200
"Dentista Porto Alegre, Invisalign - Clinica Bruna Passuello Odontologia",(51) 99692-8880,http://odontologiaportoalegre.com.br/,site próprio,200
"OA Odontologia - Consultorio Odontologico - Bairro Santana, Porto Alegre",(51) 99192-2299,,sem site,
Dra. Debora Tedesco l Odontologia e Ortodontia,(51) 98422-4229,https://www.instagram.com/dradeboratedesco,agregador/social,200
Dra. Indira Hadi Odontopediatra | Sorriso da Familia,(51) 99208-9552,,sem site,
Adriana Langer Odontologia,(51) 3028-7576,https://adrianalanger.com.br/home,site próprio,200
Dr Gunther Heller Implante Dentario e Laser no tratamento do Ronco e Facetas em Porto Alegre,(51) 99987-6656,https://www.implantesdentais.com/,site próprio,200
"Dental Arte Azenha - Clinica Odontologica, Dentista em Porto Alegre RS",(51) 99222-1889,https://www.dentalartepoa.com.br/,site próprio,200
"Dra. Luise Seibel, Dentista",(51) 3346-8355,https://www.doctoralia.com.br/luise-seibel/dentista/porto-alegre?utm_source=google&utm_medium=gmb&utm_campaign=341354&utm_content=website,site próprio,200
Supridente - Clinica de Odontologia,(51) 99284-6003,http://www.supridente.com.br/,site próprio,200
HPS Dentario,(51) 3332-9300,http://www.hpsdentario.com.br/,site próprio,200
Dra Sabrina Wilde,(51) 98176-8197,https://drasabrinawilde.com.br/,site próprio,406
"INSTITUTO ROESSLER Lentes de Contato Dentais, Implantes e Ultraformer MPT",(51) 99279-1343,https://www.institutoroessler.com.br/,site próprio,200
Clinica Odontologica Enfaces,(51) 98140-8887,http://clinicaenfaces.com.br/,site próprio,200
Clinica Madril Harmonizacao e Odontologia Integrada - Zona Sul - Porto Alegre,(51) 99850-6070,https://madrilodontologia.com.br/,site próprio,200
Dentista especialista em Implantes e Proteses Dentarias - Porto Alegre | Dra. Bruna Gravina,(51) 99880-9394,https://brugravina.wixsite.com/brunagravinaodonto,site próprio,200
Dentista Fernando Schneider - Porto Alegre,(51) 99966-0794,https://api.whatsapp.com/send?phone=5551999660794,agregador/social,200
Dental Arte Clinicas Odontologicas - Rio Branco,(51) 3010-2137,https://www.dentalartepoa.com.br/,site próprio,200
"Schmitz Amorim Odontologia | Odontopediatra, Invisalign e Ortodontista Convencional",(51) 99848-5568,https://www.schmitzamorimodonto.com.br/,site próprio,520
Odonto Plus Convenio Odontologico,(51) 3388-1766,http://www.odontoplusrs.com.br/,site próprio,406
Dr. Jesse Passos - Implantes Dentarios Porto Alegre,(51) 99012-7700,https://www.instagram.com/drjessepassos/,agregador/social,200
Dental Arte Andradas,(51) 99504-2561,http://www.dentalarteclinicas.com.br/,site próprio,200
Mauricio Tomazoni | Lentes de Contato Dental Porto Alegre | Implante Dentario,(51) 99606-8383,https://www.mauriciotomazoni.com/zona-norte,site próprio,405
ERS Odontologia,(51) 99246-8333,https://ersodontologia.com.br/,site próprio,200
"Blanca Odontologia Poa - Implantes, Proteses, Facetas, Ortodontia, Invisalign, Alinhador, Lentes Contato, Harmonizacao Facial",(51) 99911-1123,https://www.instagram.com/blancaodontologiapoa,agregador/social,200
Dra. Camila Della Flora 308 (dentista),(51) 98313-7610,https://www.instagram.com/dra.camiladellaflora,agregador/social,200
Odonto Moinhos,(51) 3222-4997,http://odontologiamoinhos.com.br/,site próprio,200
Juliana Bicca Homecare Odontologico,(51) 99643-4668,https://jbhomecareodonto.com/,site próprio,200
Uniodonto Porto Alegre,(51) 3302-4000,http://www.uniodontopoa.com.br/,site próprio,200
OrthoDontic - Clinica Odontologica Centro Porto Alegre - Tratamento de Canal - Periodontia - Restauracao Dental - Protese - Clareamento e Limpeza Dental - Aparelho Ortodontico Metalico e Estetico - Emergencia - Extracao do Siso - Faceta de Porcelana,(51) 3013-0000,https://www.orthodonticbrasil.com.br/clinicas/porto-alegre-111/,site próprio,200
Clinica Odontologica Alfa Odonto,(51) 99466-7112,,sem site,
Dr. Marcelo Yuzo Sato,(51) 99830-7679,,sem site,
Porto Dente Clinica Odontologica,(51) 3019-2577,,sem site,
Luciane Callegari Schuler Urgencias dentarias odontologicas sab/dom/feriados,(51) 98487-0188,,sem site,
Noua Odontologia,(51) 98971-6868,,sem site,
Odontologia Cieluck,(51) 3340-7201,,sem site,
Pronto Atendimento 24h Uniodonto Porto Alegre,(51) 3302-4024,http://uniodontopoa.com.br/plantao-24hs/,site próprio,200
