name,website,phone,status,tipo_site
Zetola Dental Design,http://www.zetoladentaldesign.com.br/,(41) 3024-2202,200,site próprio
Dr. Giovanni de Carvalho - Ortodontia e Estetica - Curitiba/PR - Invisaling - Facetas em Resina - Alinhadores Invisiveis,https://giovannidecarvalho.com.br/,(41) 98760-3515,"ERRO: HTTPSConnectionPool(host='giovannidecarvalho.com.br', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'giovannidecarvalho.com.br'. (_ssl.c:1000)"")))",site próprio
Dra. Bruna Rafaela Machado Odontologia,https://brunarafaelaodonto.com.br/,(41) 3206-4241,200,site próprio
Dentista Dra Marise Meyer,https://www.doctoralia.com.br/marise-meyer-jamur/dentista/curitiba,(41) 3356-2939,200,site próprio
Dr. Jordano Francio | Dentista em Curitiba | Dentista no Agua Verde,https://drjordanofrancio.com/,(41) 98755-5555,404,site próprio
Pro Dent,,(41) 3233-3744,,sem site
Clinica Odontologica,,94063-5159,,sem site
Dentista Curitiba,https://ortodontiacuritiba.com.br/,(41) 3015-0841,200,site próprio
Dra. Carolina Dreher - Dentista em Curitiba,,(41) 99134-2466,,sem site
Odontologia Integrada,http://odontologiacuritiba.net.br/,(41) 3323-7325,"ERRO: HTTPConnectionPool(host='odontologiacuritiba.net.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56A7CE0>: Failed to resolve 'odontologiacuritiba.net.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
CLN Odontologia Especializada - Dentista em Curitiba,https://www.instagram.com/clnodontologia,(41) 98529-3663,200,agregador/social
Consultorio Odontologico Emergencias 24 hs Dr Marcelo Luis Barata Cirurgiao-Dentista,,(41) 99721-6557,,sem site
Clinica Odontologica MeuDentista,,(41) 3019-8338,,sem site
Dr. Jean Vegini - Dentista Curitiba,https://jeanpiervegini.com.br/,(41) 98834-6122,"ERRO: HTTPSConnectionPool(host='jeanpiervegini.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B1BB0>: Failed to resolve 'jeanpiervegini.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dr Nicolae Carvalho de Paula,,(41) 99947-4774,,sem site
Dentista - Dr. Marcelo Kruger,,(41) 99707-0297,,sem site
WR Instituto Odontologico | Dr Walter Rosa | Implantes dentarios | protese protocolo | Dentista em Centro Civico Curitiba,https://www.wrinstitutoodontologico.com.br/,(41) 99865-9034,200,site próprio
Clinica Odontologica Dente Feliz,,(41) 99770-4436,,sem site
Ortosorriso Odontologia,http://ortosorriso.com.br/,(41) 3334-2929,200,site próprio
Dentista Dr. Fernando Makoto,,(41) 99994-7444,,sem site
Dentalimplantes Curitiba,https://dentalimplantes.com.br/,(41) 98826-0524,406,site próprio
Beltran Odonto,https://beltranodonto.com.br/,(41) 99235-3223,406,site próprio
Clinica Costin - Implante Dentario - Dentista no Centro de Curitiba,https://www.facebook.com/ClinicaCostinImplanteDentario,(41) 99971-5258,200,agregador/social
Clinica LiveDent,http://www.livedent.com.br/,(41) 3024-8584,406,site próprio
Ortosorriso Odontologia,http://www.ortosorriso.com.br/,(41) 3797-3000,200,site próprio
Dentista 24h em Curitiba,https://dentista24horascuritiba.com.br/,(41) 3264-1984,200,site próprio
Clinica Perfectta Odontologia,https://www.perfecttaodontologia.com.br/,(41) 99721-0880,"ERRO: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",site próprio
Dra. Milena Pacheco - Dentista Curitiba,https://dramilena.com.br/,(41) 98825-5176,"ERRO: HTTPSConnectionPool(host='dramilena.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD54CF560>: Failed to resolve 'dramilena.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
DentPrime,http://www.dentprime.com.br/,(41) 98795-0029,406,site próprio
Know How | Clinica Odontologica | Curitiba,http://www.knowhowodontologia.com.br/,(41) 99512-0055,406,site próprio
Consultorio Odontologico em Curitiba - Dra. Tayna Alves - Dentista e Harmonizacao Orofacial,https://www.instagram.com/dratayna.alves,(41) 99804-0023,200,agregador/social
Clinica de Odontopediatria de Curitiba Ltda,,(41) 3233-9624,,sem site
Dra. Thaina Larsen - Dentista Curitiba,,(45) 99941-6962,,sem site
Sorriso Ideal Odontologia,,(41) 99698-4405,,sem site
Belledent,https://belledentodontologia.com.br/,(41) 3376-4946,200,site próprio
JK Odontologia (Implantodontia e Reabilitacao Oral),https://jkodontologia.carrd.co/,(41) 3256-3820,200,agregador/social
Dra. Nicole Klingbeil Odontologia,,(41) 98833-2697,,sem site
Odonto Magis Odontologia,https://www.odontomagis.com.br/,(41) 3016-3230,200,site próprio
Odonto XIS! - Clinica Odontologica,https://www.odontoxis.com.br/,(41) 99503-1393,200,site próprio
Dentista Curitiba | Clinica Odontologica | NEO SORRISO,http://www.neosorriso.com.br/,(41) 99257-8253,200,site próprio
Lidery Odontologia - Tratamento de Canal,https://www.lideryodontologia.com.br/,(41) 99764-4257,"ERRO: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B3BC0>: Failed to resolve 'no.access' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra. Maria Nina Munoz - Dentista 24 Horas,https://beacons.ai/dra.mariodonto,(41) 99143-8148,403,agregador/social
GoldDent Odontologia,https://golddent.com.br/,(41) 99533-9281,200,site próprio
Viel Odontologia,https://www.vielodontologia.com.br/,(11) 3512-9818,200,site próprio
AAAmulticlin clinica odontologica e Ultrassonografia Medica,http://www.instagram.com/dra.viviane,(11) 99111-1622,200,agregador/social
Pabis Odontologia - Dentista em Osasco,https://www.pabisodontologia.com/,(11) 3691-7321,200,site próprio
Odonto Versa Tratamentos Odontologicos - Dentista,https://www.odontoversa.com.br/?utm_source=v4_gmn&utm_medium=pago&utm_campaign=[V4]+Pmax+Locais+(GMN)&utm_id=001&utm_term=clique&utm_content=gmn,(11) 4625-0025,200,site próprio
Life Sorrisos Osasco,http://www.lifesorrisos.com.br/,(11) 97756-9185,"ERRO: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56C4680>: Failed to resolve 'no.access' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dentista 24 horas | Odonto Urgente Osasco,http://www.odontourgente.com.br/,(11) 4311-4111,406,site próprio
CRICADENT Odontologia Premium | Implante Dentario | Invisalign | Vila Osasco | Osasco - SP,https://cricadent.com.br/,(11) 4750-2274,200,site próprio
Clinica Dra. Denise Trombini,http://www.clinicadradenisetrombini.com.br/,(11) 94151-6030,200,site próprio
Clinica Odontologica - Escultores de Sorriso,,(11) 4311-5886,,sem site
HS Odontologia Integrada,http://hsodonto.com.br/,(11) 3682-0021,200,site próprio
Sorridents Osasco Centro,,(11) 94190-6488,,sem site
Clinica Odontologica Bela Vista Implantes dentista em osasco,http://www.belavistaimplantes.com.br/,(11) 4565-5556,520,site próprio
Tehari Odontologia Dentista Bela Vista Osasco | Implante dentario | Dentista Osasco | invisalign,https://wa.me/5511945387028,(11) 94538-7028,200,agregador/social
C.M.O Clinica Odontologica - Dra. Cristiane Moreira,https://cmoodontologia.com.br/,,406,site próprio
Dental Center Osasco,https://dentalcenterosasco.com.br/,(11) 3682-1714,200,site próprio
Life Sorrisos,https://lifesorrisos.com.br/,(11) 99984-8930,"ERRO: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56B3800>: Failed to resolve 'no.access' ([Errno 11001] getaddrinfo failed)""))",site próprio
Odonto Alberti Prime - Dentista na Vila Yara/Osasco - Implante Dentario - Proteses - Estetica Dental,http://www.odontoalberticlinica.com.br/,(11) 99595-4714,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",site próprio
Dentz Osasco Bela Vista - Clinica Odontologica,https://www.rededentz.com.br/osascobelavista,(11) 94155-2772,"ERRO: HTTPSConnectionPool(host='www.rededentz.com.br', port=443): Max retries exceeded with url: /osascobelavista (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1000)')))",site próprio
Clinica Sorriclean,http://www.clinicasorriclean.com.br/,(11) 3682-5969,200,site próprio
Talisma Odontologia | Dentista em Osasco | Implante | Protese | Aparelho Invisivel | Harmonizacao | Facetas,https://www.instagram.com/talisma.odontologia/,(11) 94066-0335,200,agregador/social
"Conclin Odontologia - Implantes, aparelhos e estetica em Osasco",https://www.conclinodontologia.com.br/,(11) 3685-2412,406,site próprio
Dental Saude - Unid. Centro,https://www.clinicadentalsaude.com.br/,(11) 3684-0420,200,site próprio
Amsterdam Odontologia Dentista zona norte,https://www.amsterdamodontologia.com.br/,(11) 97618-6045,200,site próprio
Herbella Odontologia,http://www.herbellaodontologia.com.br/,(11) 3682-5872,200,site próprio
Clinica Odontologica Estrela da Manha Osasco,,(11) 99276-9404,,sem site
Osasco | Clinica Harmony,https://www.clinicaharmony.com.br/,(11) 98842-3863,200,site próprio
Clinica Planus,https://www.instagram.com/planus_odontologia/profilecard/?igsh=Yno5eTcwMzB2MDZ5,(11) 3688-2725,200,agregador/social
OdontoCompany,https://odontocompany-osasco.com.br/unidade-helena-maria/,(11) 98866-6829,200,site próprio
OdontoCompany Novo Osasco | Dentista - Implante Dentario - Protese Protocolo,https://odontocompany-osasco.com.br/unidade-novo-osasco/,(11) 96334-9693,200,site próprio
Amo Osasco Ortodontia,,(11) 94537-0661,,sem site
Emi Orto,http://emiorto.com/,(11) 97197-2038,406,site próprio
Bright Assistencia Odontologica,,(11) 97073-5606,,sem site
ICONIC - Odontologia DENTISTA 24h,,(11) 91479-9835,,sem site
SPF Odontologia,,(11) 96442-5315,,sem site
Dental Saude - Vila Yara,http://www.clinicadentalsaude.com.br/,(11) 4620-7777,200,site próprio
Sandra Yuki Odontologia,https://www.sandrayuki.com/,(11) 99213-9500,200,site próprio
AArte Odontologia Especializada,http://aarteodontologia.com.br/,(11) 95222-4274,200,site próprio
Clinica Camillo Odontologia,http://www.clinicacamilloodonto.com.br/,(11) 4237-3318,200,site próprio
Kimura Odontologia,,(11) 3682-5152,,sem site
Clinica Dressano- Clinica Odontologica Osasco,http://www.clinicadressano.com.br/,(11) 4325-9659,200,site próprio
Dra. Mara Heringer,https://linktr.ee/Dentistadramaraheringer,(11) 99810-1432,406,agregador/social
SG Odontologia,http://www.sgodontologia.com.br/,(11) 96514-4445,406,site próprio
Odontologia Harmonizacao - Dra. Larissa Muzeti,https://wa.me/5511916652424,(11) 91665-2424,200,agregador/social
Espaco Dental Clinic,http://tratamentodecanalsemdor.com/,(11) 99475-7537,200,site próprio
Clinica Odontologica Dra Leda Karina Campanha,,(11) 3694-4334,,sem site
Por Tras de Um Sorriso,,(11) 3655-3055,,sem site
Dr. Gabriel Sousa - Cirurgiao Dentista,https://drgabrielsousadasilva.meudoutor.com/,(11) 95286-9235,200,site próprio
Dra Michele Agutuli Siqueira Carvalho,,(11) 96135-7595,,sem site
LB Dental Clinic - Dentista em Osasco,https://www.lbdentalclinic.com.br/,(11) 96512-4288,"ERRO: HTTPSConnectionPool(host='www.lbdentalclinic.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56C4E60>: Failed to resolve 'www.lbdentalclinic.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Dra. Anna Paula Veloso - Dentista,https://www.facebook.com/draannapaulaveloso/,(11) 99235-1924,200,agregador/social
Tomotani Odontologia Especializada,,(11) 98855-8451,,sem site
Dr. Douglas A Tallach,http://www.douglastallach.com.br/,(11) 3654-3705,200,site próprio
KR Clinica Odontologica e Bucomaxilofacial,http://www.krclinica.com.br/,(11) 96026-8006,200,site próprio
OdontoCompany Vila Menck | Dentista - Implante Dentario - Protese Protocolo,https://odontocompany-osasco.com.br/unidade-vila-menck/,(11) 97859-6874,200,site próprio
Dra. Patricia Winkler de Godoy - WinGo Odontologia - Dentista Osasco,https://www.wingoodontologia.com.br/,(11) 95959-2252,200,site próprio
Dentale Instituto Odontologico,http://www.dentaleinstituto.com.br/,(11) 3699-6659,406,site próprio
"Dra. Simone Sacco Dentista em Osasco | Endodontia, Implantes, Protese",https://sites.google.com/view/drasimonesacco,(11) 99620-1412,200,agregador/social
Sorridents,https://sorridents.com.br/osasco-bela-vista/,(11) 3699-0701,403,site próprio
Toledo Odontologia Estetica,http://www.toledoodontologiaestetica.com/,(11) 97802-5622,200,site próprio
Clinica Cortez,,(11) 94327-0874,,sem site
Arquitetas do Sorriso,http://arquitetasdosorriso.com.br/novo/,(11) 3683-3767,404,site próprio
Carmona e Andrade Odontologia e Estetica,https://www.doctoralia.com.br/kelli-roberta-murasaki-andrade-carmona/dentista/osasco?address-id=565436#address-id=%5B565436%5D&filters%5Bspecializations%5D%5B%5D=64,(11) 4558-9657,200,site próprio
Laury Odontologia,https://deb658.wixsite.com/meusite,(11) 2922-7445,200,site próprio
A.R. Odontologia,https://www.instagram.com/a.r.odontologia/,(11) 98609-9430,200,agregador/social
Sorrix Osasco Bela Vista,https://sorrix.com.br/,(11) 95698-6091,200,agregador/social
Dra Juliana Bacalhau,https://jbodontoesaude.com.br/,(11) 98422-4844,200,site próprio
Instituto Matoba,http://www.matoba.com.br/,(11) 3652-0404,200,site próprio
Damk Clinica Odontologica,,(11) 3609-1996,,sem site
OdontoCompany Bela Vista,,(11) 4376-9508,,sem site
Cd Odonto,http://www.cdodontologia.com.br/,(11) 3683-9522,200,site próprio
Instituto Gudjenian - Odontologia Digital,,(11) 3685-4098,,sem site
Essence Prime Odontologia & Estetica | Dentista em Osasco,,(11) 98559-3451,,sem site
Sorrir Faz Bem - Osasco,https://www.instagram.com/sorrirfazbemosasco?igsh=MWRwazY4bjJreHF6cQ==,(11) 94332-8864,200,agregador/social
Clinica Odontologica Exata,,(11) 3688-1362,,sem site
LL Odontologia Especializada - Unidade 2,http://llodontologiaespecializada.com.br/marcar-consulta/,(11) 94451-4999,200,site próprio
Arakaki Honda Odontologia Integrada,http://www.arakakihondaodontologia.com.br/,(11) 3608-0330,406,site próprio
Oral Premium Odontologia Especializada,https://abrir.link/SENnY,(11) 96928-6161,200,site próprio
Dra. Andrea Arantes,,(11) 3682-6424,,sem site
Orto New Ortodontia e Clinica Geral,https://www.instagram.com/ortonewclinica/,(11) 3694-0745,200,agregador/social
FA Clinica Odontologica,,(11) 97708-9069,,sem site
Aclive Clinica Odontologica,https://www.acliveodontologia.com.br/,,406,site próprio
Dra. Talita Arruda | Dentista em Osasco | Endodontia | Implante | Protese | Aparelho | Invisalign | Facetas,https://www.instagram.com/dra.talitaarruda,(11) 91363-5423,200,agregador/social
Meu Dentista Osasco,https://inforempresa.com.br/drpaulocferreira,(11) 99428-1724,200,site próprio
Clinica em Osasco - AFCLIN Odontologia,https://afclinodontologia.com/,(11) 98228-4723,200,site próprio
Cia do Sorriso,http://companhiadosorriso.com.br/,(11) 3683-8753,200,site próprio
Odontologia Santa Fe,,(11) 91233-6741,,sem site
Clinica Odontologica Dr Alexandre Bussab,https://www.dralexandrebussab.com.br/,(11) 94750-8300,200,site próprio
CEO - Brasil Sorridente,http://www.osasco.sp.gov.br/,(11) 3685-3033,200,site próprio
Use Odontologia Osasco,http://www.useodontologia.com.br/,(11) 4565-0080,"ERRO: HTTPConnectionPool(host='www.useodontologia.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000016FD56C7D40>: Failed to resolve 'www.useodontologia.com.br' ([Errno 11002] getaddrinfo failed)""))",site próprio
Oral Salute Odontologia Dentista Osasco,,(11) 96086-7555,,sem site
OdontoCompany - Vila dos Remedios,,(11) 96567-5935,,sem site
"Sorridents Jardim Helena Maria: Dentista, Odontologia, Clareamento, Osasco",https://sorridents.com.br/unidade/osasco-helena-maria,(11) 4325-4900,403,site próprio
Odonto Company,,(14) 3316-7922,,sem site
Oral Clinic Implantes,https://oralclinicimplantes.com/,(11) 98788-3006,200,site próprio
ABO Associacao Brasileira de Odontologia - Regional Osasco,http://www.aboosasco.org.br/,(11) 3681-6599,200,site próprio
Clinica Sorrindo Mais,,(11) 94155-7625,,sem site
Sohama Odontologia Especializada,http://www.sohamaodonto.com.br/,(11) 3513-3226,200,site próprio
Dra Angelica Santos Dentista infantil Osasco,,,,sem site
Sorridents Novo Osasco,https://sorridents.com.br/unidade/osasco-novo-osasco,(11) 94723-3698,403,site próprio
Family Dental Care | Dentista em Osasco - Ortodontia e Implantes - Dra. Juliana Muller,https://familydentalcare.com.br/,(11) 91470-7393,200,site próprio
Prada Odontologia no Centro de Osasco - Tratamento e Prevencao de Doencas | Alinhamento dos Dentes | Estetica Dental,https://pradaodonto.com.br/,(11) 96311-2993,200,site próprio
Premium Clinica Odontologica,https://www.facebook.com/PremiumClinicaOdontologica,(11) 4624-0996,200,agregador/social
Dentista no Centro de Osasco - Dra. Beatriz Mariano,https://dentistabeatrizmariano.com.br/,(11) 95163-6406,"ERRO: HTTPSConnectionPool(host='dentistabeatrizmariano.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000016FD56B3140>: Failed to resolve 'dentistabeatrizmariano.com.br' ([Errno 11001] getaddrinfo failed)""))",site próprio
Odonto Santo Antonio ( DENTISTAS),,(11) 3609-6751,,sem site
Odonto Confort Osasco | Dentista em Osasco,https://odontoconfort.netlify.app/,(11) 98817-2990,200,site próprio
